index,plot,subplot,plotid,plant,plantid,status_18,status_18r2,status_19,status_20,transition_1819,transition_1920,transition_181920,check_19_20_20,census18,notes_18,other_notes_18,census18r2,other_notes_18r2,pheno18,floral18,seeds18,leaf18,census19,notes_19,other_notes_19,pheno19,floral19,seeds19,leaf19,census20,notes_20,other_notes_20,pheno20,floral20,volatiles20,seeds20,leaf20,total_obs
1200,6,A,6A,158,6A158,vegetative,dead_nf,vegetative,dead_nf,vegetative > vegetative,vegetative > dead_nf,vegetative > vegetative > dead_nf,,1,blank,,1,kaput,,,,,1,ts,ts,,,,,1,nf,,,,,,,4
1201,6,A,6A,159,6A159,tagnf,no_record,vegetative,vegetative,tagnf > vegetative,vegetative > vegetative,tagnf > vegetative > vegetative,,1,tagnf,,,,,,,,1,blank,,,,,,1,blank,,,,,,,3
1202,6,A,6A,160,6A160,flowering,no_record,dead_nf,dead_nf,flowering > dead_nf,dead_nf > dead_nf,flowering > dead_nf > dead_nf,,1,blank,,,,11,4,1,,1,nf,nf,,,,,1,nf,,,,,,,19
1203,6,A,6A,161,6A161,tagnf,no_record,dead_nf,dead_nf,tagnf > dead_nf,dead_nf > dead_nf,tagnf > dead_nf > dead_nf,,1,tagnf,,,,,,,,1,nf,nf,,,,,1,dead,,,,,,,3
1204,6,A,6A,162,6A162,tagnf,no_record,vegetative,vegetative,tagnf > vegetative,vegetative > vegetative,tagnf > vegetative > vegetative,,1,tagnf,,,,,,,,1,blank,,,,,,1,blank,,,,,,,3
1205,6,A,6A,163,6A163,vegetative,vegetative,vegetative,vegetative,vegetative > vegetative,vegetative > vegetative,vegetative > vegetative > vegetative,,1,blank,,1,,1,,,,1,blank,,,,,,1,blank,,,,,,,5
1206,6,A,6A,164,6A164,vegetative,vegetative,vegetative,vegetative,vegetative > vegetative,vegetative > vegetative,vegetative > vegetative > vegetative,,1,blank,,1,,,,,2,1,ts,1 ts,,,,1,1,blank,,,,,,,7
1207,6,A,6A,165,6A165,vegetative,vegetative,vegetative,flowering,vegetative > vegetative,vegetative > flowering,vegetative > vegetative > flowering,,1,blank,,1,,,,,,1,blank,,,,,,1,blank,,4,4,,1,,13
1208,6,A,6A,166,6A166,flowering,no_record,dead_nf,dead_nf,flowering > dead_nf,dead_nf > dead_nf,flowering > dead_nf > dead_nf,,1,blank,,,,12,4,1,,1,nf,nf,,,,,1,dead,,,,,,,20
1209,6,A,6A,167,6A167,flowering,vegetative,dead_nf,dead_nf,flowering > dead_nf,dead_nf > dead_nf,flowering > dead_nf > dead_nf,,1,blank,,1,,14,4,,,1,dead,dead,,,,,1,nf,,,,,,,22
1210,6,A,6A,168,6A168,vegetative,vegetative,vegetative,vegetative,vegetative > vegetative,vegetative > vegetative,vegetative > vegetative > vegetative,,1,blank,,1,,,,,,1,ts,2 ts,,,,,1,blank,,,,,,2,6
1211,6,A,6A,169,6A169,tagnf,vegetative,vegetative,flowering,tagnf > vegetative,vegetative > flowering,tagnf > vegetative > flowering,,1,tagnf,,1,,,,,,1,blank,,,,,,1,blank,above tag,3,1,,1,,9
1212,6,A,6A,170,6A170,vegetative,dead_nf,dead_nf,dead_nf,vegetative > dead_nf,dead_nf > dead_nf,vegetative > dead_nf > dead_nf,,1,blank,,1,kaput,,,,,1,nf,nf,,,,,1,nf,,,,,,,4
1213,6,A,6A,171,6A171,no_record,no_record,no_record,dead_nf,no_record > no_record,no_record > dead_nf,no_record > no_record > dead_nf,check tag #,,,,,,,,,,,,,5,2,1,,1,nf,square tag,,,,,,9
1214,6,A,6A,173,6A173,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1
1215,6,A,6A,188,6A188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1
1216,6,A,6A,685,6A685,no_record,no_record,no_record,flowering,no_record > no_record,no_record > flowering,no_record > no_record > flowering,,,,,,,,,,,,,,,,,,1,blank,tagged in 2020,5,4,,1,,11
1217,6,A,6A,1600,6A1600,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1
1218,6,B,6B,1,6B1,flowering,no_record,dead_nf,dead_nf,flowering > dead_nf,dead_nf > dead_nf,flowering > dead_nf > dead_nf,,1,blank,,,,13,4,1,,1,nf,nf,,,,,1,nf,,,,,,,21
1219,6,B,6B,10,6B10,recheck,no_record,flowering,flowering,recheck > flowering,flowering > flowering,recheck > flowering > flowering,flowered twice?,1,nf,,,,,,,,1,blank,,2,4,1,,1,blank,,,,,,,10
1220,6,B,6B,103,6B103,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1
1221,6,B,6B,11,6B11,vegetative,vegetative,dead_nf,dead_nf,vegetative > dead_nf,dead_nf > dead_nf,vegetative > dead_nf > dead_nf,,1,blank,,1,,,,,,1,dead,dead,,,,,1,dead,,,,,,,4
1222,6,B,6B,12,6B12,vegetative,vegetative,vegetative,recheck,vegetative > vegetative,vegetative > recheck,vegetative > vegetative > recheck,rosettes?,1,blank,,1,,,,,,1,blank,,,,,2,1,chewed,,1,,,,,7
1223,6,B,6B,120,6B120,no_record,no_record,no_record,flowering,no_record > no_record,no_record > flowering,no_record > no_record > flowering,,,,,,,,,,,,,,,,,,1,blank,tagged in 2020,3,3,,1,,8
1224,6,B,6B,121,6B121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1
1225,6,B,6B,127,6B127,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1
1226,6,B,6B,13,6B13,vegetative,vegetative,vegetative,dead_nf,vegetative > vegetative,vegetative > dead_nf,vegetative > vegetative > dead_nf,,1,blank,,1,,,,,,1,blank,,1,2,1,,1,dead,,,,,,,8
1227,6,B,6B,14,6B14,vegetative,vegetative,vegetative,flowering,vegetative > vegetative,vegetative > flowering,vegetative > vegetative > flowering,,1,blank,,1,,,,,2,1,blank,,,,,1,1,chewed,1 inflo chewed,1,,,1,,9
1228,6,B,6B,15,6B15,vegetative,vegetative,vegetative,vegetative,vegetative > vegetative,vegetative > vegetative,vegetative > vegetative > vegetative,,1,blank,,1,,,,,,1,blank,,,,,,1,blank,,,,,,,4
1229,6,B,6B,16,6B16,vegetative,vegetative,dead_nf,dead_nf,vegetative > dead_nf,dead_nf > dead_nf,vegetative > dead_nf > dead_nf,,1,blank,,1,,,,,,1,dead,dead,,,,,1,nf,,,,,,1,5
1230,6,B,6B,165,6B165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1
1231,6,B,6B,17,6B17,vegetative,vegetative,dead_nf,vegetative,vegetative > dead_nf,dead_nf > vegetative,vegetative > dead_nf > vegetative,resurrected?,1,blank,,1,,,,,,1,dead,dead,,,,,1,blank,,,,,,1,5
1232,6,B,6B,18,6B18,vegetative,vegetative,vegetative,dead_nf,vegetative > vegetative,vegetative > dead_nf,vegetative > vegetative > dead_nf,,1,blank,,1,,,,,,1,blank,,,,,2,1,nf,,,,,,,6
1233,6,B,6B,19,6B19,vegetative,vegetative,vegetative,tagnf,vegetative > vegetative,vegetative > tagnf,vegetative > vegetative > tagnf,,1,blank,,1,,,,,2,1,blank,,,,,3,1,tagnf,,,,,,,9
1234,6,B,6B,2,6B2,vegetative,vegetative,flowering,dead_nf,vegetative > flowering,flowering > dead_nf,vegetative > flowering > dead_nf,,1,blank,,1,,,,,2,1,blank,,5,4,1,,1,nf,,,,,,,16
1235,6,B,6B,20,6B20,flowering,no_record,tagnf,dead_nf,flowering > tagnf,tagnf > dead_nf,flowering > tagnf > dead_nf,,1,blank,,,,10,4,1,,1,tagnf,tagnf,,,,,1,nf,,,,,,,18
1236,6,B,6B,21,6B21,vegetative,vegetative,vegetative,vegetative,vegetative > vegetative,vegetative > vegetative,vegetative > vegetative > vegetative,,1,blank,,1,,,,,,1,blank,,,,,,1,blank,might flower,2,2,,1,,9
1237,6,B,6B,22,6B22,vegetative,vegetative,vegetative,vegetative,vegetative > vegetative,vegetative > vegetative,vegetative > vegetative > vegetative,,1,blank,,1,,,,,,1,blank,,,,,2,1,blank,,,,,,2,8
1238,6,B,6B,23,6B23,vegetative,vegetative,flowering,dead_nf,vegetative > flowering,flowering > dead_nf,vegetative > flowering > dead_nf,,1,blank,,1,,,,,,1,blank,,3,4,1,,1,dead,,,,,,,12
1239,6,B,6B,24,6B24,vegetative,vegetative,vegetative,dead_nf,vegetative > vegetative,vegetative > dead_nf,vegetative > vegetative > dead_nf,,1,blank,,1,,,,,,1,blank,,,,,,1,dead,,,,,,,4
1240,6,B,6B,243,6B243,no_record,no_record,no_record,flowering,no_record > no_record,no_record > flowering,no_record > no_record > flowering,,,,,,,,,,,,,,,,,,1,blank,tagged in 2020,3,2,,1,,7
1241,6,B,6B,25,6B25,flowering,no_record,dead_nf,dead_nf,flowering > dead_nf,dead_nf > dead_nf,flowering > dead_nf > dead_nf,,1,blank,,,,8,4,1,,1,dead,dead,,,,,1,dead,,,,,,,16
1242,6,B,6B,26,6B26,flowering,no_record,dead_nf,dead_nf,flowering > dead_nf,dead_nf > dead_nf,flowering > dead_nf > dead_nf,,1,blank,,,,12,3,1,,1,dead,dead,,,,,1,nf,,,,,,,19
1243,6,B,6B,266,6B266,no_record,no_record,no_record,flowering,no_record > no_record,no_record > flowering,no_record > no_record > flowering,,,,,,,,,,,,,,,,,,1,blank,tagged in 2020,3,2,,1,,7
1244,6,B,6B,27,6B27,flowering,no_record,dead_nf,dead_nf,flowering > dead_nf,dead_nf > dead_nf,flowering > dead_nf > dead_nf,,1,blank,,,,9,2,1,,1,dead,dead,,,,,1,dead,,,,,,,15
1245,6,B,6B,28,6B28,flowering,no_record,dead_nf,dead_nf,flowering > dead_nf,dead_nf > dead_nf,flowering > dead_nf > dead_nf,,1,blank,,,,14,5,1,,1,dead,dead,,,,,1,dead,,,,,,,23
1246,6,B,6B,29,6B29,vegetative,vegetative,flowering,dead_nf,vegetative > flowering,flowering > dead_nf,vegetative > flowering > dead_nf,,1,blank,,1,,,,1,2,1,blank,,5,5,2,,1,dead,,,,,,,19
1247,6,B,6B,3,6B3,vegetative,vegetative,vegetative,dead_nf,vegetative > vegetative,vegetative > dead_nf,vegetative > vegetative > dead_nf,,1,blank,,1,,,,,,1,blank,,1,,,,1,nf,,,,,,,5
1248,6,B,6B,30,6B30,vegetative,dead_nf,dead_nf,dead_nf,vegetative > dead_nf,dead_nf > dead_nf,vegetative > dead_nf > dead_nf,,1,blank,check for 2 rosettes,1,kaput,,,,,1,nf,nf,,,,,1,nf,,,,,,,4
1249,6,B,6B,31,6B31,vegetative,vegetative,vegetative,dead_nf,vegetative > vegetative,vegetative > dead_nf,vegetative > vegetative > dead_nf,,1,blank,check measurements on 2nd rosette,1,,,,,,1,blank,,2,1,1,,1,dead,,,,,,,8
1250,6,B,6B,32,6B32,flowering,no_record,dead_nf,no_record,flowering > dead_nf,dead_nf > no_record,flowering > dead_nf > no_record,,1,blank,,,,12,4,1,,1,dead,dead,,,,,,,,,,,,,19
1251,6,B,6B,33,6B33,vegetative,dead_nf,dead_nf,dead_nf,vegetative > dead_nf,dead_nf > dead_nf,vegetative > dead_nf > dead_nf,,1,blank,,1,kaput,,,,,1,dead,dead,,,,,1,nf,,,,,,,4
1252,6,B,6B,34,6B34,flowering,no_record,dead_nf,dead_nf,flowering > dead_nf,dead_nf > dead_nf,flowering > dead_nf > dead_nf,,1,blank,,,,17,6,1,,1,dead,dead,,,,,1,nf,,,,,,,27
1253,6,B,6B,35,6B35,vegetative,vegetative,flowering,dead_nf,vegetative > flowering,flowering > dead_nf,vegetative > flowering > dead_nf,,1,blank,,1,,,,,,1,blank,,5,3,1,,1,nf,,,,,,,13
1254,6,B,6B,36,6B36,no_record,no_record,flowering,flowering,no_record > flowering,flowering > flowering,no_record > flowering > flowering,check tag #,,,,,,,,,,1,blank,,3,2,1,,2,chewed,"wrote ""98"", changed to ""36"" - could be 36, hard to read. Is placed next to 33.",1,,,,,10
1255,6,B,6B,37,6B37,no_record,no_record,vegetative,dead_nf,no_record > vegetative,vegetative > dead_nf,no_record > vegetative > dead_nf,,,,,,,,,,,1,blank,,3,1,1,,1,dead,square tag,,,,,,7
1256,6,B,6B,4,6B4,vegetative,dead_nf,dead_nf,dead_nf,vegetative > dead_nf,dead_nf > dead_nf,vegetative > dead_nf > dead_nf,,1,blank,,1,kaput,,,,,1,dead,dead,,,,,1,nf,,,,,,,4
1257,6,B,6B,5,6B5,vegetative,vegetative,vegetative,dead_nf,vegetative > vegetative,vegetative > dead_nf,vegetative > vegetative > dead_nf,,1,blank,,1,,,,,,1,blank,,4,,,,1,nf,,,,,,,8
1258,6,B,6B,6,6B6,flowering,no_record,dead_nf,dead_nf,flowering > dead_nf,dead_nf > dead_nf,flowering > dead_nf > dead_nf,,1,blank,,,,11,3,1,,1,dead,dead,,,,,1,nf,,,,,,,18
1259,6,B,6B,621,6B621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1
1260,6,B,6B,632,6B632,,,,,,,,,,,,,,9,2,1,,,,,,,,,,,,,,,,,12
1261,6,B,6B,643,6B643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1
1262,6,B,6B,654,6B654,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1
1263,6,B,6B,655,6B655,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1
1264,6,B,6B,678,6B678,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1
1265,6,B,6B,7,6B7,vegetative,vegetative,flowering,dead_nf,vegetative > flowering,flowering > dead_nf,vegetative > flowering > dead_nf,,1,blank,,1,,,,,,1,blank,,5,5,1,,1,dead,,,,,,,15
1266,6,B,6B,8,6B8,vegetative,vegetative,vegetative,flowering,vegetative > vegetative,vegetative > flowering,vegetative > vegetative > flowering,,1,blank,,1,,,,,,1,blank,,1,,,,1,chewed,,3,1,,1,,10
1267,6,B,6B,823,6B823,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1
1268,6,B,6B,9,6B9,vegetative,vegetative,vegetative,vegetative,vegetative > vegetative,vegetative > vegetative,vegetative > vegetative > vegetative,,1,blank,,1,,,,,,1,blank,,,,,,1,blank,,,,,,,4
1269,6,B,6B,93,6B93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1
1270,6,B,6B,,6BNA,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1
1271,6,C,6C,100,6C100,vegetative,vegetative,vegetative,vegetative,vegetative > vegetative,vegetative > vegetative,vegetative > vegetative > vegetative,,1,blank,,1,,,,,,1,blank,,,,,,1,blank,,,,,,,4
1272,6,C,6C,101,6C101,vegetative,vegetative,dead_nf,dead_nf,vegetative > dead_nf,dead_nf > dead_nf,vegetative > dead_nf > dead_nf,,1,blank,,1,,,,,,1,nf,nf,,,,,1,nf,,,,,,,4
1273,6,C,6C,102,6C102,vegetative,flowering,dead_nf,dead_nf,vegetative > dead_nf,dead_nf > dead_nf,vegetative > dead_nf > dead_nf,,1,chewed,flowering stalk eaten,1,flowering plant,4,1,1,,1,nf,nf,,,,,1,nf,,,,,,,10
1274,6,C,6C,103,6C103,flowering,no_record,dead_nf,no_record,flowering > dead_nf,dead_nf > no_record,flowering > dead_nf > no_record,,1,blank,,,,9,4,1,,1,nf,nf,,,,,,,,,,,,,16
1275,6,C,6C,104,6C104,vegetative,vegetative,vegetative,dead_nf,vegetative > vegetative,vegetative > dead_nf,vegetative > vegetative > dead_nf,died and nf?,1,blank,,1,,,,,,1,blank,,,,,2,1,nf,,,,,,,6
1276,6,C,6C,105,6C105,vegetative,vegetative,dead_nf,dead_nf,vegetative > dead_nf,dead_nf > dead_nf,vegetative > dead_nf > dead_nf,,1,blank,,1,,,,,,1,nf,nf,,,,,1,nf,,,,,,,4
1277,6,C,6C,106,6C106,flowering,no_record,dead_nf,dead_nf,flowering > dead_nf,dead_nf > dead_nf,flowering > dead_nf > dead_nf,,1,blank,,,,8,5,1,,1,nf,nf,,,,,1,nf,,,,,,,17
1278,6,C,6C,107,6C107,vegetative,vegetative,vegetative,dead_nf,vegetative > vegetative,vegetative > dead_nf,vegetative > vegetative > dead_nf,,1,blank,,1,,,,,,1,blank,,2,,,2,1,dead,,,,,,,8
1279,6,C,6C,108,6C108,vegetative,vegetative,flowering,dead_nf,vegetative > flowering,flowering > dead_nf,vegetative > flowering > dead_nf,,1,blank,,1,,,,,2,1,blank,,4,5,2,,1,dead,,,,,,,17
1280,6,C,6C,109,6C109,flowering,no_record,dead_nf,dead_nf,flowering > dead_nf,dead_nf > dead_nf,flowering > dead_nf > dead_nf,,1,blank,,,,7,3,1,,1,nf,nf,,,,,1,nf,,,,,,,14
1281,6,C,6C,110,6C110,vegetative,vegetative,dead_nf,vegetative,vegetative > dead_nf,dead_nf > vegetative,vegetative > dead_nf > vegetative,refound?,1,blank,,1,,,,,,1,nf,nf,,,,,1,blank,,,,,,1,5
1282,6,C,6C,111,6C111,vegetative,vegetative,vegetative,flowering,vegetative > vegetative,vegetative > flowering,vegetative > vegetative > flowering,,1,blank,,1,,,,,,1,ts,5 ts,,,,,1,chewed,1 stalk chewed,5,4,1,1,,15
1283,6,C,6C,112,6C112,vegetative,vegetative,dead_nf,dead_nf,vegetative > dead_nf,dead_nf > dead_nf,vegetative > dead_nf > dead_nf,,1,blank,could be 2 rosettes-check,1,,,,,2,1,dead,dead,,,,,1,dead,,,,,,,6
1284,6,C,6C,113,6C113,vegetative,vegetative,vegetative,flowering,vegetative > vegetative,vegetative > flowering,vegetative > vegetative > flowering,,1,blank,,1,,,,,,1,ts,2 ts,,,,,1,blank,,3,2,,1,,10
1285,6,C,6C,114,6C114,vegetative,vegetative,vegetative,dead_nf,vegetative > vegetative,vegetative > dead_nf,vegetative > vegetative > dead_nf,,1,blank,,1,,,,,,1,blank,1 inch above,,,,,1,dead,,,,,,,4
1286,6,C,6C,115,6C115,vegetative,no_record,vegetative,dead_nf,vegetative > vegetative,vegetative > dead_nf,vegetative > vegetative > dead_nf,,1,ts,,,,,,,,1,ts,1 ts,,,,1,1,nf,,,,,,,4
1287,6,C,6C,116,6C116,vegetative,vegetative,vegetative,flowering,vegetative > vegetative,vegetative > flowering,vegetative > vegetative > flowering,,1,blank,,1,,,,,,1,ts,4 ts,,,,,1,blank,,2,1,1,1,,9
1288,6,C,6C,117,6C117,vegetative,no_record,vegetative,vegetative,vegetative > vegetative,vegetative > vegetative,vegetative > vegetative > vegetative,,1,ts,,,,,,,,1,ts,ts,,,,,1,blank,,,,,,,3
1289,6,C,6C,118,6C118,flowering,no_record,dead_nf,dead_nf,flowering > dead_nf,dead_nf > dead_nf,flowering > dead_nf > dead_nf,,1,blank,,,,9,3,1,,1,nf,nf,,,,,1,nf,,,,,,,16
1290,6,C,6C,119,6C119,vegetative,dead_nf,dead_nf,dead_nf,vegetative > dead_nf,dead_nf > dead_nf,vegetative > dead_nf > dead_nf,,1,blank,,1,kaput,,,,,1,nf,nf,,,,,1,nf,,,,,,,4
1291,6,C,6C,120,6C120,vegetative,vegetative,dead_nf,dead_nf,vegetative > dead_nf,dead_nf > dead_nf,vegetative > dead_nf > dead_nf,,1,blank,,1,,,,,,1,nf,nf,,,,,1,nf,,,,,,,4
1292,6,C,6C,121,6C121,vegetative,vegetative,vegetative,flowering,vegetative > vegetative,vegetative > flowering,vegetative > vegetative > flowering,,1,blank,,1,,,,,,1,blank,below 2 inches,,,,,1,blank,,5,3,1,1,,14
1293,6,C,6C,122,6C122,vegetative,vegetative,flowering,vegetative,vegetative > flowering,flowering > vegetative,vegetative > flowering > vegetative,survived flowering?,1,blank,,1,,,,,,1,blank,,4,4,1,,1,blank,,,,,,,13
1294,6,C,6C,123,6C123,no_record,no_record,flowering,dead_nf,no_record > flowering,flowering > dead_nf,no_record > flowering > dead_nf,,,,,,,,,,,1,blank,,4,4,3,,1,dead,,,,,,,13
1295,6,C,6C,170,6C170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
1296,6,C,6C,171,6C171,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1
1297,6,C,6C,175,6C175,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1
1298,6,C,6C,21,6C21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1
1299,6,C,6C,222,6C222,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1
1300,6,C,6C,271,6C271,no_record,no_record,no_record,dead_nf,no_record > no_record,no_record > dead_nf,no_record > no_record > dead_nf,check tag #,,,,,,10,2,1,,,,,,,,,1,nf,,,,,,,14
1301,6,C,6C,38,6C38,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1
1302,6,C,6C,40,6C40,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1
1303,6,C,6C,42,6C42,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1
1304,6,C,6C,44,6C44,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1
1305,6,C,6C,47,6C47,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1
1306,6,C,6C,54,6C54,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1
1307,6,C,6C,601,6C601,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1
1308,6,C,6C,66,6C66,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1
1309,6,C,6C,78,6C78,flowering,no_record,dead_nf,dead_nf,flowering > dead_nf,dead_nf > dead_nf,flowering > dead_nf > dead_nf,,1,blank,,,,11,2,1,,1,nf,nf,,,,,1,nf,,,,,,,17
1310,6,C,6C,79,6C79,vegetative,vegetative,vegetative,vegetative,vegetative > vegetative,vegetative > vegetative,vegetative > vegetative > vegetative,,1,blank,,1,,,,,,1,blank,,,,,,1,blank,,,,,,2,6
1311,6,C,6C,80,6C80,vegetative,vegetative,vegetative,vegetative,vegetative > vegetative,vegetative > vegetative,vegetative > vegetative > vegetative,,1,blank,,1,,,,,,1,ts,"1 ts, just left of tag",5,5,1,,1,blank,,,,,,,15
1312,6,C,6C,81,6C81,vegetative,vegetative,vegetative,dead_nf,vegetative > vegetative,vegetative > dead_nf,vegetative > vegetative > dead_nf,,1,blank,,1,,,,,,1,blank,,1,,,,1,dead,,,,,,,5
1313,6,C,6C,82,6C82,flowering,no_record,dead_nf,vegetative,flowering > dead_nf,dead_nf > vegetative,flowering > dead_nf > vegetative,refound?,1,blank,2 flowering stalks,,,11,3,1,2,1,nf,nf,,,,,1,blank,,,,,,2,22
1314,6,C,6C,83,6C83,vegetative,vegetative,recheck,dead_nf,vegetative > recheck,recheck > dead_nf,vegetative > recheck > dead_nf,,1,blank,"could have 3 rosettes, plant is DR from tag",1,,,,,,1,ts,2 ts,3,5,1,,1,nf,,,,,,,13
1315,6,C,6C,84,6C84,vegetative,vegetative,vegetative,dead_nf,vegetative > vegetative,vegetative > dead_nf,vegetative > vegetative > dead_nf,,1,blank,plant is UR from tag,1,,,,,,1,blank,plant is UR from tag,,,,2,1,nf,,,,,,,6
1316,6,C,6C,85,6C85,vegetative,vegetative,vegetative,dead_nf,vegetative > vegetative,vegetative > dead_nf,vegetative > vegetative > dead_nf,died and nf?,1,blank,plant is DR from tag,1,,,,,,1,blank,plant is DR from tag,,,,,1,nf,,,,,,,4
1317,6,C,6C,86,6C86,vegetative,vegetative,vegetative,flowering,vegetative > vegetative,vegetative > flowering,vegetative > vegetative > flowering,,1,blank,,1,,,,,,1,blank,,,,,,1,blank,,4,3,,1,,12
1318,6,C,6C,87,6C87,flowering,no_record,dead_nf,dead_nf,flowering > dead_nf,dead_nf > dead_nf,flowering > dead_nf > dead_nf,,1,blank,3-4 flowering stalks,,,10,4,1,,1,dead,dead,,,,,1,dead,,,,,,,18
1319,6,C,6C,88,6C88,recheck,no_record,dead_nf,dead_nf,recheck > dead_nf,dead_nf > dead_nf,recheck > dead_nf > dead_nf,,1,chewed,eaten-no plant,,,,,,,1,nf,nf,,,,,1,nf,,,,,,,3
1320,6,C,6C,89,6C89,flowering,no_record,vegetative,dead_nf,flowering > vegetative,vegetative > dead_nf,flowering > vegetative > dead_nf,,1,blank,could be 2 rosettes-check,,,2,,,,1,ts,1 ts,,,,,1,dead,,,,,,,5
1321,6,C,6C,90,6C90,vegetative,vegetative,vegetative,dead_nf,vegetative > vegetative,vegetative > dead_nf,vegetative > vegetative > dead_nf,died and nf?,1,blank,plant is R from tag,1,,,,,,1,blank,plant is R from tag,,,,,1,nf,,,,,,,4
1322,6,C,6C,91,6C91,vegetative,vegetative,vegetative,vegetative,vegetative > vegetative,vegetative > vegetative,vegetative > vegetative > vegetative,,1,blank,plant is DR from tag,1,,,,,,1,blank,plant is DR from tag,,,,,1,blank,,,,,,,4
1323,6,C,6C,92,6C92,vegetative,vegetative,vegetative,vegetative,vegetative > vegetative,vegetative > vegetative,vegetative > vegetative > vegetative,,1,blank,,1,,,,,2,1,blank,,,,,1,1,blank,,,,,,,7
1324,6,C,6C,93,6C93,vegetative,vegetative,vegetative,flowering,vegetative > vegetative,vegetative > flowering,vegetative > vegetative > flowering,,1,blank,,1,,,,,,1,blank,,,,,,1,blank,,5,3,1,1,,14
1325,6,C,6C,94,6C94,vegetative,vegetative,vegetative,dead_nf,vegetative > vegetative,vegetative > dead_nf,vegetative > vegetative > dead_nf,died and nf?,1,blank,plant measured is closest to tag on L,1,,,,,,1,blank,R of tag,,,,,1,nf,,,,,,,4
1326,6,C,6C,95,6C95,vegetative,vegetative,vegetative,vegetative,vegetative > vegetative,vegetative > vegetative,vegetative > vegetative > vegetative,,1,blank,plant L of tag,1,,,,,,1,blank,plant L of tag,,,,,1,blank,,,,,,,4
1327,6,C,6C,96,6C96,vegetative,no_record,vegetative,vegetative,vegetative > vegetative,vegetative > vegetative,vegetative > vegetative > vegetative,,1,ts,,,,,,,,1,blank,,2,2,,,1,blank,,5,2,1,1,,16
1328,6,C,6C,97,6C97,vegetative,no_record,dead_nf,flowering,vegetative > dead_nf,dead_nf > flowering,vegetative > dead_nf > flowering,refound?,1,ts,,,,,,,,1,nf,nf,,,,,1,blank,,,,,,,3
1329,6,C,6C,98,6C98,vegetative,vegetative,vegetative,vegetative,vegetative > vegetative,vegetative > vegetative,vegetative > vegetative > vegetative,,1,blank,,1,,,,,,1,blank,,,,,,1,blank,,,,,,2,6
1330,6,C,6C,99,6C99,vegetative,vegetative,vegetative,flowering,vegetative > vegetative,vegetative > flowering,vegetative > vegetative > flowering,,1,blank,,1,,,,,,1,ts,ts,,,,,1,blank,,2,2,,1,,9
1331,6,C,6C,447,6C447,no_record,no_record,no_record,dead_nf,no_record > no_record,no_record > dead_nf,no_record > no_record > dead_nf,check tag #,,,,,,,,,,,,,,,,,1,nf,out side of tag,,,,,,1
1332,6,C,6C,,6CNA,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1
1333,6,D,6D,108,6D108,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,,,3
1334,6,D,6D,123,6D123,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1
1335,6,D,6D,150,6D150,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1
1336,6,D,6D,18,6D18,no_record,no_record,no_record,vegetative,no_record > no_record,no_record > vegetative,no_record > no_record > vegetative,check tag #,,,,,,,,,,,,,,,,,1,blank,,,,,,,1
1337,6,D,6D,245,6D245,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1
1338,6,D,6D,258,6D258,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1
1339,6,D,6D,271,6D271,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1
1340,6,D,6D,29,6D29,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1
