plot	subplot	plotid	plant	plantid	status_18	status_18r2	status_19	status_20	status_21	check_19_20_20	other_notes_18	notes_18	other_notes_18r2	notes_18r2	other_notes_19	notes_19	notes_20	other_notes_20	notes1818r2_19_20chk1920_21	other_notes_21	transition_1819	transition_1920	transition_181920	transition_18192021	flowering_status_18	flowering_status_18r2	flowering_status_19	flowering_status_20	flowering_status_21	alive_status_18	alive_status_18r2	alive_status_19	alive_status_20	alive_status_21
6	C	6C	104	6C104	vegetative	vegetative	vegetative	dead_nf	dead_nf	died and nf?	NA	blank	NA	blank	NA	blank	nf	NA	,||,died and nf?	NA	vegetative > vegetative	vegetative > dead_nf	vegetative > vegetative > dead_nf	vegetative > vegetative > dead_nf > dead_nf	0	0	0	0	0	1	1	1	0	0
6	C	6C	105	6C105	vegetative	vegetative	dead_nf	dead_nf	dead_nf	NA	NA	blank	NA	blank	nf	nf	nf	NA	,|nf|,	NA	vegetative > dead_nf	dead_nf > dead_nf	vegetative > dead_nf > dead_nf	vegetative > dead_nf > dead_nf > dead_nf	0	0	0	0	0	1	1	0	0	0
6	C	6C	106	6C106	flowering	no_record	dead_nf	dead_nf	dead_nf	NA	NA	blank	NA	NA	nf	nf	nf	NA	,|nf|,	NA	flowering > dead_nf	dead_nf > dead_nf	flowering > dead_nf > dead_nf	flowering > dead_nf > dead_nf > dead_nf	1	NA	0	0	0	1	NA	0	0	0
6	C	6C	107	6C107	vegetative	vegetative	flowering	dead_nf	dead_nf	NA	NA	blank	NA	blank	NA	blank	dead	NA	,||,	NA	vegetative > flowering	flowering > dead_nf	vegetative > flowering > dead_nf	vegetative > flowering > dead_nf > dead_nf	0	0	1	0	0	1	1	1	0	0
6	C	6C	108	6C108	vegetative	vegetative	flowering	dead_nf	dead_nf	NA	NA	blank	NA	blank	NA	blank	dead	NA	,||,	NA	vegetative > flowering	flowering > dead_nf	vegetative > flowering > dead_nf	vegetative > flowering > dead_nf > dead_nf	0	0	1	0	0	1	1	1	0	0
6	C	6C	109	6C109	flowering	no_record	dead_nf	dead_nf	dead_nf	NA	NA	blank	NA	NA	nf	nf	nf	NA	,|nf|,	NA	flowering > dead_nf	dead_nf > dead_nf	flowering > dead_nf > dead_nf	flowering > dead_nf > dead_nf > dead_nf	1	NA	0	0	0	1	NA	0	0	0
6	C	6C	110	6C110	vegetative	vegetative	dead_nf	dead_nf	dead_nf	NA	NA	blank	NA	blank	nf	nf	NA	NA	,|nf|,	NA	vegetative > dead_nf	dead_nf > dead_nf	vegetative > dead_nf > dead_nf	vegetative > dead_nf > dead_nf > dead_nf	0	0	0	0	0	1	1	0	0	0
6	C	6C	111	6C111	vegetative	vegetative	vegetative	flowering	dead_nf	NA	NA	blank	NA	blank	5 ts	ts	chewed	1 stalk chewed	,|5 ts|1 stalk chewed,	possibly the same plant as 6C109	vegetative > vegetative	vegetative > flowering	vegetative > vegetative > flowering	vegetative > vegetative > flowering > dead_nf	0	0	0	1	0	1	1	1	1	0
6	C	6C	112	6C112	vegetative	vegetative	dead_nf	dead_nf	dead_nf	NA	could be 2 rosettes-check	blank	JP: checked 92 leaves against scan, OK	blank	dead	dead	dead	NA	could be 2 rosettes-check,|dead|,	NA	vegetative > dead_nf	dead_nf > dead_nf	vegetative > dead_nf > dead_nf	vegetative > dead_nf > dead_nf > dead_nf	0	0	0	0	0	1	1	0	0	0
6	C	6C	113	6C113	vegetative	vegetative	vegetative	flowering	dead_nf	NA	NA	blank	NA	blank	2 ts	ts	blank	NA	,|2 ts|,	NA	vegetative > vegetative	vegetative > flowering	vegetative > vegetative > flowering	vegetative > vegetative > flowering > dead_nf	0	0	0	1	0	1	1	1	1	0
6	C	6C	114	6C114	vegetative	vegetative	vegetative	dead_nf	vegetative	NA	NA	blank	NA	blank	1 inch above	blank	dead	NA	,|1 inch above|,	NA	vegetative > vegetative	vegetative > dead_nf	vegetative > vegetative > dead_nf	vegetative > vegetative > dead_nf > vegetative	0	0	0	0	0	1	1	1	0	1
6	C	6C	115	6C115	vegetative	no_record	vegetative	dead_nf	dead_nf	NA	NA	ts	NA	NA	1 ts	ts	nf	NA	,|1 ts|,	NA	vegetative > vegetative	vegetative > dead_nf	vegetative > vegetative > dead_nf	vegetative > vegetative > dead_nf > dead_nf	0	NA	0	0	0	1	NA	1	0	0
6	C	6C	116	6C116	vegetative	vegetative	vegetative	flowering	dead_nf	NA	NA	blank	NA	blank	4 ts	ts	blank	NA	,|4 ts|,	NA	vegetative > vegetative	vegetative > flowering	vegetative > vegetative > flowering	vegetative > vegetative > flowering > dead_nf	0	0	0	1	0	1	1	1	1	0
6	C	6C	117	6C117	vegetative	no_record	vegetative	vegetative	vegetative	NA	NA	ts	NA	NA	ts	ts	blank	NA	,|ts|,	NA	vegetative > vegetative	vegetative > vegetative	vegetative > vegetative > vegetative	vegetative > vegetative > vegetative > vegetative	0	NA	0	0	0	1	NA	1	1	1
6	C	6C	118	6C118	flowering	no_record	dead_nf	dead_nf	dead_nf	NA	NA	blank	NA	NA	nf	nf	nf	NA	,|nf|,	NA	flowering > dead_nf	dead_nf > dead_nf	flowering > dead_nf > dead_nf	flowering > dead_nf > dead_nf > dead_nf	1	NA	0	0	0	1	NA	0	0	0
6	C	6C	119	6C119	vegetative	dead_nf	dead_nf	dead_nf	tagnf	NA	NA	blank	kaput	dead	nf	nf	nf	NA	,kaput|nf|,	NA	vegetative > dead_nf	dead_nf > dead_nf	vegetative > dead_nf > dead_nf	vegetative > dead_nf > dead_nf > tagnf	0	0	0	0	NA	1	0	0	0	NA
6	C	6C	120	6C120	vegetative	vegetative	dead_nf	dead_nf	dead_nf	NA	NA	blank	NA	blank	nf	nf	nf	NA	,|nf|,	NA	vegetative > dead_nf	dead_nf > dead_nf	vegetative > dead_nf > dead_nf	vegetative > dead_nf > dead_nf > dead_nf	0	0	0	0	0	1	1	0	0	0
6	C	6C	121	6C121	vegetative	vegetative	vegetative	flowering	dead_nf	NA	NA	blank	NA	blank	below 2 inches	blank	blank	NA	,|below 2 inches|,	NA	vegetative > vegetative	vegetative > flowering	vegetative > vegetative > flowering	vegetative > vegetative > flowering > dead_nf	0	0	0	1	0	1	1	1	1	0
6	C	6C	122	6C122	vegetative	vegetative	flowering	vegetative	dead_nf	survived flowering?	NA	blank	NA	blank	NA	blank	blank	NA	,||,survived flowering?	NA	vegetative > flowering	flowering > vegetative	vegetative > flowering > vegetative	vegetative > flowering > vegetative > dead_nf	0	0	1	0	0	1	1	1	1	0
6	C	6C	123	6C123	vegetative	no_record	flowering	dead_nf	dead_nf	NA	NA	NA	NA	NA	NA	blank	dead	NA	,||,	NA	vegetative > flowering	flowering > dead_nf	vegetative > flowering > dead_nf	vegetative > flowering > dead_nf > dead_nf	0	NA	1	0	0	1	NA	1	0	0
6	C	6C	271	6C271	flowering	no_record	dead_nf	dead_nf	tagnf	check tag #	NA	NA	NA	NA	NA	NA	nf	NA	,||,check tag #	NA	flowering > dead_nf	dead_nf > dead_nf	flowering > dead_nf > dead_nf	flowering > dead_nf > dead_nf > tagnf	1	NA	0	0	NA	1	NA	0	0	NA
6	C	6C	78	6C78	flowering	no_record	dead_nf	dead_nf	dead_nf	NA	NA	blank	NA	NA	nf	nf	nf	NA	,|nf|,	NA	flowering > dead_nf	dead_nf > dead_nf	flowering > dead_nf > dead_nf	flowering > dead_nf > dead_nf > dead_nf	1	NA	0	0	0	1	NA	0	0	0
6	C	6C	79	6C79	vegetative	vegetative	vegetative	vegetative	vegetative	NA	NA	blank	NA	blank	NA	blank	blank	NA	,||,	NA	vegetative > vegetative	vegetative > vegetative	vegetative > vegetative > vegetative	vegetative > vegetative > vegetative > vegetative	0	0	0	0	0	1	1	1	1	1
6	C	6C	80	6C80	vegetative	vegetative	flowering	vegetative	dead_nf	NA	NA	blank	NA	blank	1 ts, just left of tag	ts	blank	NA	,|1 ts, just left of tag|,	NA	vegetative > flowering	flowering > vegetative	vegetative > flowering > vegetative	vegetative > flowering > vegetative > dead_nf	0	0	1	0	0	1	1	1	1	0
6	C	6C	81	6C81	vegetative	vegetative	vegetative	vegetative	flowering	NA	NA	blank	NA	blank	NA	blank	dead	NA	,||,	NA	vegetative > vegetative	vegetative > vegetative	vegetative > vegetative > vegetative	vegetative > vegetative > vegetative > flowering	0	0	0	0	1	1	1	1	1	1
6	C	6C	82	6C82	flowering	no_record	dead_nf	dead_nf	dead_nf	NA	2 flowering stalks	blank	NA	NA	nf	nf	NA	NA	2 flowering stalks,|nf|,	NA	flowering > dead_nf	dead_nf > dead_nf	flowering > dead_nf > dead_nf	flowering > dead_nf > dead_nf > dead_nf	1	NA	0	0	0	1	NA	0	0	0
6	C	6C	83	6C83	vegetative	vegetative	flowering	dead_nf	dead_nf	NA	could have 3 rosettes, plant is DR from tag	blank	NA	blank	2 ts	ts	nf	NA	could have 3 rosettes, plant is DR from tag,|2 ts|,	NA	vegetative > flowering	flowering > dead_nf	vegetative > flowering > dead_nf	vegetative > flowering > dead_nf > dead_nf	0	0	1	0	0	1	1	1	0	0
6	C	6C	84	6C84	vegetative	vegetative	vegetative	dead_nf	dead_nf	NA	plant is UR from tag	blank	NA	blank	plant is UR from tag	blank	nf	NA	plant is UR from tag,|plant is UR from tag|,	NA	vegetative > vegetative	vegetative > dead_nf	vegetative > vegetative > dead_nf	vegetative > vegetative > dead_nf > dead_nf	0	0	0	0	0	1	1	1	0	0
6	C	6C	85	6C85	vegetative	vegetative	vegetative	dead_nf	dead_nf	died and nf?	plant is DR from tag	blank	NA	blank	plant is DR from tag	blank	nf	NA	plant is DR from tag,|plant is DR from tag|,died and nf?	NA	vegetative > vegetative	vegetative > dead_nf	vegetative > vegetative > dead_nf	vegetative > vegetative > dead_nf > dead_nf	0	0	0	0	0	1	1	1	0	0
6	C	6C	86	6C86	vegetative	vegetative	vegetative	flowering	dead_nf	NA	NA	blank	NA	blank	NA	blank	blank	NA	,||,	NA	vegetative > vegetative	vegetative > flowering	vegetative > vegetative > flowering	vegetative > vegetative > flowering > dead_nf	0	0	0	1	0	1	1	1	1	0
6	C	6C	87	6C87	flowering	no_record	dead_nf	dead_nf	dead_nf	NA	3-4 flowering stalks	blank	NA	NA	dead	dead	dead	NA	3-4 flowering stalks,|dead|,	NA	flowering > dead_nf	dead_nf > dead_nf	flowering > dead_nf > dead_nf	flowering > dead_nf > dead_nf > dead_nf	1	NA	0	0	0	1	NA	0	0	0
6	C	6C	88	6C88	dead_nf	no_record	dead_nf	dead_nf	dead_nf	NA	eaten-no plant	chewed	NA	NA	nf	nf	nf	NA	eaten-no plant,|nf|,	NA	dead_nf > dead_nf	dead_nf > dead_nf	dead_nf > dead_nf > dead_nf	dead_nf > dead_nf > dead_nf > dead_nf	0	NA	0	0	0	0	NA	0	0	0
6	C	6C	89	6C89	flowering	no_record	vegetative	dead_nf	dead_nf	NA	could be 2 rosettes-check	blank	NA	NA	1 ts	ts	dead	NA	could be 2 rosettes-check,|1 ts|,	NA	flowering > vegetative	vegetative > dead_nf	flowering > vegetative > dead_nf	flowering > vegetative > dead_nf > dead_nf	1	NA	0	0	0	1	NA	1	0	0
6	C	6C	90	6C90	vegetative	vegetative	vegetative	dead_nf	flowering	died and nf?	plant is R from tag	blank	NA	blank	plant is R from tag	blank	nf	NA	plant is R from tag,|plant is R from tag|,died and nf?	NA	vegetative > vegetative	vegetative > dead_nf	vegetative > vegetative > dead_nf	vegetative > vegetative > dead_nf > flowering	0	0	0	0	1	1	1	1	0	1
6	C	6C	91	6C91	vegetative	vegetative	vegetative	vegetative	vegetative	NA	plant is DR from tag	blank	NA	blank	plant is DR from tag	blank	blank	NA	plant is DR from tag,|plant is DR from tag|,	NA	vegetative > vegetative	vegetative > vegetative	vegetative > vegetative > vegetative	vegetative > vegetative > vegetative > vegetative	0	0	0	0	0	1	1	1	1	1
6	C	6C	92	6C92	vegetative	vegetative	vegetative	vegetative	tagnf	NA	NA	blank	NA	blank	NA	blank	blank	NA	,||,	NA	vegetative > vegetative	vegetative > vegetative	vegetative > vegetative > vegetative	vegetative > vegetative > vegetative > tagnf	0	0	0	0	NA	1	1	1	1	NA
6	C	6C	93	6C93	vegetative	vegetative	vegetative	flowering	dead_nf	NA	NA	blank	NA	blank	NA	blank	blank	NA	,||,	NA	vegetative > vegetative	vegetative > flowering	vegetative > vegetative > flowering	vegetative > vegetative > flowering > dead_nf	0	0	0	1	0	1	1	1	1	0
6	C	6C	94	6C94	vegetative	vegetative	vegetative	dead_nf	vegetative	died and nf?	plant measured is closest to tag on L	blank	NA	blank	R of tag	blank	nf	NA	plant measured is closest to tag on L,|R of tag|,died and nf?	NA	vegetative > vegetative	vegetative > dead_nf	vegetative > vegetative > dead_nf	vegetative > vegetative > dead_nf > vegetative	0	0	0	0	0	1	1	1	0	1
6	C	6C	95	6C95	vegetative	vegetative	vegetative	vegetative	flowering	NA	plant L of tag	blank	NA	blank	plant L of tag	blank	blank	NA	plant L of tag,|plant L of tag|,	NA	vegetative > vegetative	vegetative > vegetative	vegetative > vegetative > vegetative	vegetative > vegetative > vegetative > flowering	0	0	0	0	1	1	1	1	1	1
6	C	6C	96	6C96	vegetative	no_record	flowering	flowering	dead_nf	NA	NA	ts	NA	NA	NA	blank	blank	NA	,||,	NA	vegetative > flowering	flowering > flowering	vegetative > flowering > flowering	vegetative > flowering > flowering > dead_nf	0	NA	1	1	0	1	NA	1	1	0
6	C	6C	97	6C97	vegetative	no_record	vegetative	flowering	dead_nf	refound?	NA	ts	NA	NA	nf	nf	blank	NA	,|nf|,refound?	NA	vegetative > vegetative	vegetative > flowering	vegetative > vegetative > flowering	vegetative > vegetative > flowering > dead_nf	0	NA	0	1	0	1	NA	1	1	0
6	C	6C	98	6C98	vegetative	vegetative	vegetative	vegetative	vegetative	NA	NA	blank	NA	blank	NA	blank	blank	NA	,||,	NA	vegetative > vegetative	vegetative > vegetative	vegetative > vegetative > vegetative	vegetative > vegetative > vegetative > vegetative	0	0	0	0	0	1	1	1	1	1
6	C	6C	99	6C99	vegetative	vegetative	vegetative	flowering	dead_nf	NA	NA	blank	NA	blank	ts	ts	blank	NA	,|ts|,	NA	vegetative > vegetative	vegetative > flowering	vegetative > vegetative > flowering	vegetative > vegetative > flowering > dead_nf	0	0	0	1	0	1	1	1	1	0
6	D	6D	36	6D36	vegetative	vegetative	dead_nf	dead_nf	dead_nf	NA	NA	blank	NA	blank	nf	nf	nf	NA	,|nf|,	NA	vegetative > dead_nf	dead_nf > dead_nf	vegetative > dead_nf > dead_nf	vegetative > dead_nf > dead_nf > dead_nf	0	0	0	0	0	1	1	0	0	0
6	D	6D	37	6D37	vegetative	dead_nf	dead_nf	dead_nf	dead_nf	NA	NA	blank	kaput	dead	nf	nf	nf	NA	,kaput|nf|,	NA	vegetative > dead_nf	dead_nf > dead_nf	vegetative > dead_nf > dead_nf	vegetative > dead_nf > dead_nf > dead_nf	0	0	0	0	0	1	0	0	0	0
6	D	6D	38	6D38	flowering	flowering	dead_nf	dead_nf	dead_nf	NA	NA	blank	flowering plant	blank	nf	nf	nf	NA	,flowering plant|nf|,	NA	flowering > dead_nf	dead_nf > dead_nf	flowering > dead_nf > dead_nf	flowering > dead_nf > dead_nf > dead_nf	1	1	0	0	0	1	1	0	0	0
6	D	6D	39	6D39	vegetative	vegetative	flowering	dead_nf	dead_nf	NA	NA	blank	NA	blank	NA	blank	nf	NA	,||,	NA	vegetative > flowering	flowering > dead_nf	vegetative > flowering > dead_nf	vegetative > flowering > dead_nf > dead_nf	0	0	1	0	0	1	1	1	0	0
6	D	6D	40	6D40	vegetative	vegetative	flowering	dead_nf	dead_nf	NA	NA	blank	NA	blank	NA	blank	nf	NA	,||,	NA	vegetative > flowering	flowering > dead_nf	vegetative > flowering > dead_nf	vegetative > flowering > dead_nf > dead_nf	0	0	1	0	0	1	1	1	0	0
6	D	6D	41	6D41	vegetative	vegetative	vegetative	flowering	tagnf	NA	NA	blank	NA	blank	NA	blank	blank	NA	,||,	NA	vegetative > vegetative	vegetative > flowering	vegetative > vegetative > flowering	vegetative > vegetative > flowering > tagnf	0	0	0	1	NA	1	1	1	1	NA
6	D	6D	42	6D42	flowering	no_record	dead_nf	dead_nf	dead_nf	NA	NA	blank	NA	NA	nf	nf	nf	NA	,|nf|,	NA	flowering > dead_nf	dead_nf > dead_nf	flowering > dead_nf > dead_nf	flowering > dead_nf > dead_nf > dead_nf	1	NA	0	0	0	1	NA	0	0	0
6	D	6D	43	6D43	flowering	flowering	dead_nf	dead_nf	dead_nf	NA	NA	blank	flowering plant	blank	dead	dead	tagnf	NA	,flowering plant|dead|,	NA	flowering > dead_nf	dead_nf > dead_nf	flowering > dead_nf > dead_nf	flowering > dead_nf > dead_nf > dead_nf	1	1	0	0	0	1	1	0	0	0
6	D	6D	44	6D44	flowering	no_record	dead_nf	dead_nf	dead_nf	NA	NA	blank	NA	NA	dead	dead	dead	NA	,|dead|,	NA	flowering > dead_nf	dead_nf > dead_nf	flowering > dead_nf > dead_nf	flowering > dead_nf > dead_nf > dead_nf	1	NA	0	0	0	1	NA	0	0	0
6	D	6D	45	6D45	flowering	no_record	vegetative	flowering	tagnf	NA	NA	blank	NA	NA	upper right of tag	blank	chewed	NA	,|upper right of tag|,	NA	flowering > vegetative	vegetative > flowering	flowering > vegetative > flowering	flowering > vegetative > flowering > tagnf	1	NA	0	1	NA	1	NA	1	1	NA
6	D	6D	46	6D46	vegetative	vegetative	vegetative	flowering	dead_nf	refound?	NA	blank	NA	blank	nf	nf	chewed	3 stalks chewed	,|nf|3 stalks chewed,refound?	NA	vegetative > vegetative	vegetative > flowering	vegetative > vegetative > flowering	vegetative > vegetative > flowering > dead_nf	0	0	0	1	0	1	1	1	1	0
6	D	6D	47	6D47	flowering	no_record	dead_nf	dead_nf	dead_nf	NA	NA	blank	NA	NA	nf	nf	nf	NA	,|nf|,	NA	flowering > dead_nf	dead_nf > dead_nf	flowering > dead_nf > dead_nf	flowering > dead_nf > dead_nf > dead_nf	1	NA	0	0	0	1	NA	0	0	0
6	D	6D	48	6D48	vegetative	vegetative	vegetative	flowering	dead_nf	NA	NA	blank	NA	blank	upper left of tag	blank	chewed	NA	,|upper left of tag|,	NA	vegetative > vegetative	vegetative > flowering	vegetative > vegetative > flowering	vegetative > vegetative > flowering > dead_nf	0	0	0	1	0	1	1	1	1	0
6	D	6D	49	6D49	vegetative	vegetative	dead_nf	dead_nf	dead_nf	NA	NA	blank	NA	blank	dead	dead	nf	NA	,|dead|,	NA	vegetative > dead_nf	dead_nf > dead_nf	vegetative > dead_nf > dead_nf	vegetative > dead_nf > dead_nf > dead_nf	0	0	0	0	0	1	1	0	0	0
6	D	6D	50	6D50	vegetative	vegetative	flowering	dead_nf	dead_nf	NA	NA	blank	NA	blank	NA	blank	nf	NA	,||,	NA	vegetative > flowering	flowering > dead_nf	vegetative > flowering > dead_nf	vegetative > flowering > dead_nf > dead_nf	0	0	1	0	0	1	1	1	0	0
6	D	6D	51	6D51	flowering	flowering	dead_nf	dead_nf	dead_nf	NA	NA	blank	flowering plant	blank	dead	dead	nf	NA	,flowering plant|dead|,	NA	flowering > dead_nf	dead_nf > dead_nf	flowering > dead_nf > dead_nf	flowering > dead_nf > dead_nf > dead_nf	1	1	0	0	0	1	1	0	0	0
6	D	6D	52	6D52	vegetative	vegetative	vegetative	flowering	dead_nf	NA	NA	blank	NA	blank	NA	blank	blank	NA	,||,	NA	vegetative > vegetative	vegetative > flowering	vegetative > vegetative > flowering	vegetative > vegetative > flowering > dead_nf	0	0	0	1	0	1	1	1	1	0
6	D	6D	53	6D53	vegetative	vegetative	dead_nf	dead_nf	dead_nf	NA	NA	blank	NA	blank	nf	nf	nf	NA	,|nf|,	NA	vegetative > dead_nf	dead_nf > dead_nf	vegetative > dead_nf > dead_nf	vegetative > dead_nf > dead_nf > dead_nf	0	0	0	0	0	1	1	0	0	0
6	D	6D	54	6D54	flowering	no_record	dead_nf	dead_nf	dead_nf	NA	NA	blank	NA	NA	dead	dead	nf	NA	,|dead|,	NA	flowering > dead_nf	dead_nf > dead_nf	flowering > dead_nf > dead_nf	flowering > dead_nf > dead_nf > dead_nf	1	NA	0	0	0	1	NA	0	0	0
6	D	6D	55	6D55	flowering	flowering	dead_nf	dead_nf	dead_nf	NA	NA	blank	flowering plant	blank	nf	nf	dead	NA	,flowering plant|nf|,	NA	flowering > dead_nf	dead_nf > dead_nf	flowering > dead_nf > dead_nf	flowering > dead_nf > dead_nf > dead_nf	1	1	0	0	0	1	1	0	0	0
6	D	6D	56	6D56	vegetative	vegetative	vegetative	flowering	dead_nf	NA	NA	blank	NA	blank	NA	blank	chewed	NA	,||,	NA	vegetative > vegetative	vegetative > flowering	vegetative > vegetative > flowering	vegetative > vegetative > flowering > dead_nf	0	0	0	1	0	1	1	1	1	0
6	D	6D	57	6D57	vegetative	vegetative	vegetative	vegetative	vegetative	NA	NA	blank	NA	blank	plant directly above tag	blank	blank	NA	,|plant directly above tag|,	NA	vegetative > vegetative	vegetative > vegetative	vegetative > vegetative > vegetative	vegetative > vegetative > vegetative > vegetative	0	0	0	0	0	1	1	1	1	1
6	D	6D	58	6D58	vegetative	vegetative	vegetative	vegetative	vegetative	NA	NA	blank	NA	blank	NA	blank	blank	NA	,||,	NA	vegetative > vegetative	vegetative > vegetative	vegetative > vegetative > vegetative	vegetative > vegetative > vegetative > vegetative	0	0	0	0	0	1	1	1	1	1
6	D	6D	59	6D59	vegetative	vegetative	vegetative	flowering	dead_nf	NA	NA	blank	NA	blank	NA	blank	blank	NA	,||,	NA	vegetative > vegetative	vegetative > flowering	vegetative > vegetative > flowering	vegetative > vegetative > flowering > dead_nf	0	0	0	1	0	1	1	1	1	0
6	D	6D	60	6D60	vegetative	vegetative	dead_nf	dead_nf	dead_nf	NA	NA	blank	NA	blank	nf	nf	dead	NA	,|nf|,	NA	vegetative > dead_nf	dead_nf > dead_nf	vegetative > dead_nf > dead_nf	vegetative > dead_nf > dead_nf > dead_nf	0	0	0	0	0	1	1	0	0	0
6	D	6D	61	6D61	vegetative	vegetative	tagnf	no_record	tagnf	NA	NA	blank	NA	blank	tagnf	tagnf	NA	NA	,|tagnf|,	NA	vegetative > tagnf	tagnf > no_record	vegetative > tagnf > no_record	vegetative > tagnf > no_record > tagnf	0	0	NA	NA	NA	1	1	NA	NA	NA
6	D	6D	62	6D62	vegetative	vegetative	vegetative	dead_nf	tagnf	NA	NA	blank	NA	blank	tag is 1 inch down and to right of plant	blank	nf	NA	,|tag is 1 inch down and to right of plant|,	NA	vegetative > vegetative	vegetative > dead_nf	vegetative > vegetative > dead_nf	vegetative > vegetative > dead_nf > tagnf	0	0	0	0	NA	1	1	1	0	NA
6	D	6D	63	6D63	vegetative	vegetative	dead_nf	dead_nf	dead_nf	NA	NA	blank	NA	blank	nf	nf	nf	NA	,|nf|,	NA	vegetative > dead_nf	dead_nf > dead_nf	vegetative > dead_nf > dead_nf	vegetative > dead_nf > dead_nf > dead_nf	0	0	0	0	0	1	1	0	0	0
6	D	6D	64	6D64	vegetative	vegetative	vegetative	flowering	dead_nf	NA	NA	blank	NA	blank	tagnf	tagnf	blank	NA	,|tagnf|,	NA	vegetative > vegetative	vegetative > flowering	vegetative > vegetative > flowering	vegetative > vegetative > flowering > dead_nf	0	0	0	1	0	1	1	1	1	0
6	D	6D	65	6D65	vegetative	vegetative	vegetative	vegetative	vegetative	NA	NA	blank	NA	blank	right of tag, ts	ts	blank	NA	,|right of tag, ts|,	NA	vegetative > vegetative	vegetative > vegetative	vegetative > vegetative > vegetative	vegetative > vegetative > vegetative > vegetative	0	0	0	0	0	1	1	1	1	1
6	D	6D	66	6D66	flowering	no_record	dead_nf	dead_nf	tagnf	NA	NA	blank	NA	NA	tagnf	tagnf	NA	NA	,|tagnf|,	NA	flowering > dead_nf	dead_nf > dead_nf	flowering > dead_nf > dead_nf	flowering > dead_nf > dead_nf > tagnf	1	NA	0	0	NA	1	NA	0	0	NA
6	D	6D	67	6D67	vegetative	vegetative	dead_nf	dead_nf	dead_nf	NA	NA	blank	NA	blank	nf	nf	nf	NA	,|nf|,	NA	vegetative > dead_nf	dead_nf > dead_nf	vegetative > dead_nf > dead_nf	vegetative > dead_nf > dead_nf > dead_nf	0	0	0	0	0	1	1	0	0	0
6	D	6D	68	6D68	vegetative	vegetative	vegetative	flowering	dead_nf	NA	NA	blank	NA	blank	NA	blank	blank	NA	,||,	NA	vegetative > vegetative	vegetative > flowering	vegetative > vegetative > flowering	vegetative > vegetative > flowering > dead_nf	0	0	0	1	0	1	1	1	1	0
6	D	6D	69	6D69	vegetative	vegetative	flowering	dead_nf	dead_nf	NA	NA	blank	NA	blank	NA	blank	nf	NA	,||,	NA	vegetative > flowering	flowering > dead_nf	vegetative > flowering > dead_nf	vegetative > flowering > dead_nf > dead_nf	0	0	1	0	0	1	1	1	0	0
6	D	6D	70	6D70	vegetative	vegetative	flowering	dead_nf	dead_nf	NA	NA	blank	NA	blank	NA	blank	nf	NA	,||,	NA	vegetative > flowering	flowering > dead_nf	vegetative > flowering > dead_nf	vegetative > flowering > dead_nf > dead_nf	0	0	1	0	0	1	1	1	0	0
6	D	6D	71	6D71	vegetative	vegetative	vegetative	flowering	dead_nf	NA	NA	blank	NA	blank	NA	blank	blank	NA	,||,	NA	vegetative > vegetative	vegetative > flowering	vegetative > vegetative > flowering	vegetative > vegetative > flowering > dead_nf	0	0	0	1	0	1	1	1	1	0
6	D	6D	72	6D72	vegetative	vegetative	dead_nf	dead_nf	dead_nf	NA	NA	blank	NA	blank	nf	nf	nf	NA	,|nf|,	NA	vegetative > dead_nf	dead_nf > dead_nf	vegetative > dead_nf > dead_nf	vegetative > dead_nf > dead_nf > dead_nf	0	0	0	0	0	1	1	0	0	0
6	D	6D	73	6D73	vegetative	vegetative	vegetative	vegetative	flowering	NA	NA	blank	NA	blank	NA	blank	blank	NA	,||,	recheck - count stalks and rosettes	vegetative > vegetative	vegetative > vegetative	vegetative > vegetative > vegetative	vegetative > vegetative > vegetative > flowering	0	0	0	0	1	1	1	1	1	1
6	D	6D	74	6D74	vegetative	vegetative	vegetative	vegetative	vegetative	NA	NA	blank	NA	blank	NA	blank	nf	NA	,||,	NA	vegetative > vegetative	vegetative > vegetative	vegetative > vegetative > vegetative	vegetative > vegetative > vegetative > vegetative	0	0	0	0	0	1	1	1	1	1
6	D	6D	75	6D75	vegetative	vegetative	vegetative	dead_nf	dead_nf	NA	NA	blank	NA	blank	NA	blank	nf	NA	,||,	NA	vegetative > vegetative	vegetative > dead_nf	vegetative > vegetative > dead_nf	vegetative > vegetative > dead_nf > dead_nf	0	0	0	0	0	1	1	1	0	0
6	D	6D	76	6D76	vegetative	vegetative	vegetative	dead_nf	dead_nf	NA	NA	blank	NA	blank	NA	blank	nf	NA	,||,	NA	vegetative > vegetative	vegetative > dead_nf	vegetative > vegetative > dead_nf	vegetative > vegetative > dead_nf > dead_nf	0	0	0	0	0	1	1	1	0	0
