plantid	cen181920	size20	notes1818r2_19_20chk1920	data_entry	scribe	observer	date	other_notes	stalks	status	n_rosettes	r1_longest	r1_leaves	r2_longest	r2_leaves	r3_longest	r3_leaves	r4_longest	r4_leaves	r5_longest	r5_leaves	r6_longest	r6_leaves	r7_longest	r7_leaves	plot	subplot	plotid	plant	year	water	snow	plot_x	plot_y	subplot_x	subplot_y	water4
6A148	V | V | V	1,12,40	,||,	XL	XL	XL	2021-06-17T00:00:00Z	NA	NA	vegetative	1	46	31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	A	6A	148	2021	Control	Normal	2	2	-1	1	Control
6A149	V | V |DNF	0,,	,||,	XL	XL	XL	2021-06-17T00:00:00Z	NA	NA	dead_nf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	A	6A	149	2021	Control	Normal	2	2	-1	1	Control
6A150	V | V | V	1,23,41	,|plant right of tag|,	XL	XL	XL	2021-06-17T00:00:00Z	ROSETTE A LITTLE FAR	NA	vegetative	3	24	12	22	7	15	5	NA	NA	NA	NA	NA	NA	NA	NA	6	A	6A	150	2021	Control	Normal	2	2	-1	1	Control
6A151	F |DNF|DNF	0,,	check for 2 rosettes,|dead|,	XL	XL	XL	2021-06-17T00:00:00Z	NA	NA	dead_nf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	A	6A	151	2021	Control	Normal	2	2	-1	1	Control
6A152	V |DNF|DNF	0,,	,|dead|,	XL	XL	XL	2021-06-17T00:00:00Z	NA	NA	dead_nf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	A	6A	152	2021	Control	Normal	2	2	-1	1	Control
6A153	V | V |DNF	0,,	,|3 dead|,	XL	XL	XL	2021-06-17T00:00:00Z	NA	NA	dead_nf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	A	6A	153	2021	Control	Normal	2	2	-1	1	Control
6A154	V | V | V	1,17,57	,||,	XL	XL	XL	2021-06-17T00:00:00Z	NA	NA	dead_nf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	A	6A	154	2021	Control	Normal	2	2	-1	1	Control
6A155	V | V | V	1,18,24	,|left of tag|3 plants - one on left of tag,	XL	XL	XL	2021-06-17T00:00:00Z	NA	NA	vegetative	1	16	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	A	6A	155	2021	Control	Normal	2	2	-1	1	Control
6A156	V | F |DNF	0,,	,||,	XL	XL	XL	2021-06-17T00:00:00Z	NA	NA	dead_nf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	A	6A	156	2021	Control	Normal	2	2	-1	1	Control
6A157	V | V |DNF	0,,	count leaves,|1 ts|,	XL	XL	XL	2021-06-17T00:00:00Z	NA	NA	dead_nf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	A	6A	157	2021	Control	Normal	2	2	-1	1	Control
6A158	V | V |DNF	0,,	,kaput|ts|,	XL	XL	XL	2021-06-17T00:00:00Z	NA	NA	dead_nf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	A	6A	158	2021	Control	Normal	2	2	-1	1	Control
6A159	V | V | V	2,10,25	,||,	XL	XL	XL	2021-06-17T00:00:00Z	NA	NA	vegetative	2	21	12	31	17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	A	6A	159	2021	Control	Normal	2	2	-1	1	Control
6A160	F |DNF|DNF	0,,	,|nf|,	XL	XL	XL	2021-06-17T00:00:00Z	NA	NA	dead_nf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	A	6A	160	2021	Control	Normal	2	2	-1	1	Control
6A161	V |DNF|DNF	0,,	,|nf|,	XL	XL	XL	2021-06-17T00:00:00Z	NA	NA	dead_nf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	A	6A	161	2021	Control	Normal	2	2	-1	1	Control
6A162	V | V | V	1,11,42	,||,	XL	XL	XL	2021-06-17T00:00:00Z	NA	NA	vegetative	1	37	41	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	A	6A	162	2021	Control	Normal	2	2	-1	1	Control
6A163	V | V | V	1,10,38	,||,	XL	XL	XL	2021-06-17T00:00:00Z	NA	NA	dead_nf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	A	6A	163	2021	Control	Normal	2	2	-1	1	Control
6A164	V | V | V	3,21,59	,|1 ts|,	XL	XL	XL	2021-06-17T00:00:00Z	KIND OF FAR FROM TAG	NA	vegetative	4	38	9	40	12	28	11	19	6	NA	NA	NA	NA	NA	NA	6	A	6A	164	2021	Control	Normal	2	2	-1	1	Control
6A165	V | V | F	1,,	,||,	XL	XL	XL	2021-06-17T00:00:00Z	NA	NA	dead_nf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	A	6A	165	2021	Control	Normal	2	2	-1	1	Control
6A166	F |DNF|DNF	0,,	,|nf|,	XL	XL	XL	2021-06-17T00:00:00Z	NA	NA	dead_nf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	A	6A	166	2021	Control	Normal	2	2	-1	1	Control
6A167	F |DNF|DNF	0,,	,|dead|,	XL	XL	XL	2021-06-17T00:00:00Z	NA	NA	dead_nf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	A	6A	167	2021	Control	Normal	2	2	-1	1	Control
6A168	V | V | V	2,12,36	,|2 ts|,	XL	XL	XL	2021-06-17T00:00:00Z	NA	NA	vegetative	3	41	22	28	21	17	13	NA	NA	NA	NA	NA	NA	NA	NA	6	A	6A	168	2021	Control	Normal	2	2	-1	1	Control
6A169	V | V | F	1,,	,||above tag,	XL	XL	XL	2021-06-17T00:00:00Z	NA	NA	vegetative	4	23	7	22	10	30	6	12	5	NA	NA	NA	NA	NA	NA	6	A	6A	169	2021	Control	Normal	2	2	-1	1	Control
6A170	V |DNF|DNF	0,,	,kaput|nf|,	XL	XL	XL	2021-06-17T00:00:00Z	NA	NA	tagnf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	A	6A	170	2021	Control	Normal	2	2	-1	1	Control
6A171	V | F |DNF	0,,	,||square tag,check tag #	XL	XL	XL	2021-06-17T00:00:00Z	NA	NA	dead_nf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	A	6A	171	2021	Control	Normal	2	2	-1	1	Control
6A685	V | V | F	2,,	,||tagged in 2020,	XL	XL	XL	2021-06-17T00:00:00Z	NA	NA	dead_nf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	A	6A	685	2021	Control	Normal	2	2	-1	1	Control
6B1	F |DNF|DNF	0,,	,|nf|,	XL	XL	XL	2021-06-17T00:00:00Z	NA	NA	tagnf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	B	6B	1	2021	Reduction	Normal	2	2	1	1	Reduction
6B10	V | F | V	2,,	,||,flowered twice?	XL	XL	XL	2021-06-17T00:00:00Z	FAR ISH	NA	vegetative	1	40	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	B	6B	10	2021	Reduction	Normal	2	2	1	1	Reduction
6B11	V |DNF|DNF	0,,	,|dead|,	XL	XL	XL	2021-06-17T00:00:00Z	NA	NA	dead_nf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	B	6B	11	2021	Reduction	Normal	2	2	1	1	Reduction
6B12	V | V | V	,,	,||,rosettes?	XL	XL	XL	2021-06-17T00:00:00Z	NA	NA	vegetative	3	38	9	24	6	15	7	NA	NA	NA	NA	NA	NA	NA	NA	6	B	6B	12	2021	Reduction	Normal	2	2	1	1	Reduction
6B120	V | V | F	1,,	,||tagged in 2020,	XL	XL	XL	2021-06-17T00:00:00Z	NA	NA	dead_nf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	B	6B	120	2021	Reduction	Normal	2	2	1	1	Reduction
6B13	V | F |DNF	0,,	,||,	XL	XL	XL	2021-06-17T00:00:00Z	NA	NA	dead_nf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	B	6B	13	2021	Reduction	Normal	2	2	1	1	Reduction
6B14	V | V | F	1,,	,||1 inflo chewed,	XL	XL	XL	2021-06-17T00:00:00Z	NA	NA	dead_nf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	B	6B	14	2021	Reduction	Normal	2	2	1	1	Reduction
6B15	V | V | V	2,9,37	,||,	XL	XL	XL	2021-06-17T00:00:00Z	NA	NA	dead_nf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	B	6B	15	2021	Reduction	Normal	2	2	1	1	Reduction
6B16	V |DNF|DNF	0,,	,|dead|,	XL	XL	XL	2021-06-17T00:00:00Z	NA	NA	dead_nf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	B	6B	16	2021	Reduction	Normal	2	2	1	1	Reduction
6B17	V |DNF|DNF	,,	,|dead|,	XL	XL	XL	2021-06-17T00:00:00Z	NA	NA	dead_nf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	B	6B	17	2021	Reduction	Normal	2	2	1	1	Reduction
6B17_20	V |DNF|DNF	1,9,35	,||,resurrected?	XL	XL	XL	2021-06-17T00:00:00Z	NA	NA	dead_nf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	B	6B	17_20	2021	Reduction	Normal	2	2	1	1	Reduction
6B18	V | V |DNF	0,,	,||,	XL	XL	XL	2021-06-17T00:00:00Z	NA	NA	dead_nf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	B	6B	18	2021	Reduction	Normal	2	2	1	1	Reduction
6B19	V | V |TNF	,,	,||,	XL	XL	XL	2021-06-17T00:00:00Z	NA	NA	tagnf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	B	6B	19	2021	Reduction	Normal	2	2	1	1	Reduction
6B2	V | F |DNF	0,,	,||,	XL	XL	XL	2021-06-17T00:00:00Z	NA	NA	dead_nf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	B	6B	2	2021	Reduction	Normal	2	2	1	1	Reduction
6B20	F |DNF|DNF	0,,	,|tagnf|,	XL	XL	XL	2021-06-17T00:00:00Z	NA	NA	tagnf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	B	6B	20	2021	Reduction	Normal	2	2	1	1	Reduction
6B21	V | V | F	1,27,55	,||might flower,	XL	XL	XL	2021-06-17T00:00:00Z	NA	NA	dead_nf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	B	6B	21	2021	Reduction	Normal	2	2	1	1	Reduction
6B22	V | V | V	1,18,50	,||,	XL	XL	XL	2021-06-17T00:00:00Z	NA	NA	dead_nf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	B	6B	22	2021	Reduction	Normal	2	2	1	1	Reduction
6B23	V | F |DNF	0,,	,||,	XL	XL	XL	2021-06-17T00:00:00Z	NA	NA	dead_nf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	B	6B	23	2021	Reduction	Normal	2	2	1	1	Reduction
6B24	V | V |DNF	0,,	,||,	XL	XL	XL	2021-06-17T00:00:00Z	NA	NA	dead_nf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	B	6B	24	2021	Reduction	Normal	2	2	1	1	Reduction
6B243	V | V | F	2,,	,||tagged in 2020,	XL	XL	XL	2021-06-17T00:00:00Z	NA	NA	dead_nf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	B	6B	243	2021	Reduction	Normal	2	2	1	1	Reduction
6B25	F |DNF|DNF	0,,	,|dead|,	XL	XL	XL	2021-06-17T00:00:00Z	NA	NA	dead_nf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	B	6B	25	2021	Reduction	Normal	2	2	1	1	Reduction
6B26	F |DNF|DNF	0,,	,|dead|,	XL	XL	XL	2021-06-17T00:00:00Z	NA	NA	dead_nf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	B	6B	26	2021	Reduction	Normal	2	2	1	1	Reduction
6B266	V | V | F	1,,	,||tagged in 2020,	XL	XL	XL	2021-06-17T00:00:00Z	NA	NA	dead_nf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	B	6B	266	2021	Reduction	Normal	2	2	1	1	Reduction
6B27	F |DNF|DNF	0,,	,|dead|,	XL	XL	XL	2021-06-17T00:00:00Z	NA	NA	dead_nf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	B	6B	27	2021	Reduction	Normal	2	2	1	1	Reduction
6B28	F |DNF|DNF	0,,	,|dead|,	XL	XL	XL	2021-06-17T00:00:00Z	NA	NA	dead_nf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	B	6B	28	2021	Reduction	Normal	2	2	1	1	Reduction
6B29	V | F |DNF	0,,	,||,	XL	XL	XL	2021-06-17T00:00:00Z	NA	NA	dead_nf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	B	6B	29	2021	Reduction	Normal	2	2	1	1	Reduction
6B3	V | F |DNF	0,,	,||,	XL	XL	XL	2021-06-17T00:00:00Z	NA	NA	dead_nf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	B	6B	3	2021	Reduction	Normal	2	2	1	1	Reduction
6B30	V |DNF|DNF	0,,	check for 2 rosettes,kaput|nf|,	XL	XL	XL	2021-06-17T00:00:00Z	NA	NA	dead_nf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	B	6B	30	2021	Reduction	Normal	2	2	1	1	Reduction
6B31	V | F |DNF	0,,	check measurements on 2nd rosette,||,	XL	XL	XL	2021-06-17T00:00:00Z	NA	NA	dead_nf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	B	6B	31	2021	Reduction	Normal	2	2	1	1	Reduction
6B32	F |DNF|DNF	,,	,|dead|,	XL	XL	XL	2021-06-17T00:00:00Z	NA	NA	dead_nf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	B	6B	32	2021	Reduction	Normal	2	2	1	1	Reduction
6B33	V |DNF|DNF	0,,	,kaput|dead|,	XL	XL	XL	2021-06-17T00:00:00Z	NA	NA	dead_nf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	B	6B	33	2021	Reduction	Normal	2	2	1	1	Reduction
6B34	F |DNF|DNF	0,,	,|dead|,	XL	XL	XL	2021-06-17T00:00:00Z	NA	NA	dead_nf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	B	6B	34	2021	Reduction	Normal	2	2	1	1	Reduction
6B35	V | F |DNF	0,,	,||,	XL	XL	XL	2021-06-17T00:00:00Z	NA	NA	dead_nf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	B	6B	35	2021	Reduction	Normal	2	2	1	1	Reduction
6B36	V | F | F	0,,	,||,	XL	XL	XL	2021-06-17T00:00:00Z	NA	NA	dead_nf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	B	6B	36	2021	Reduction	Normal	2	2	1	1	Reduction
6B37	V | F |DNF	0,,	,||square tag,	XL	XL	XL	2021-06-17T00:00:00Z	NA	NA	dead_nf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	B	6B	37	2021	Reduction	Normal	2	2	1	1	Reduction
6B4	V |DNF|DNF	0,,	,kaput|dead|,	XL	XL	XL	2021-06-17T00:00:00Z	NA	NA	dead_nf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	B	6B	4	2021	Reduction	Normal	2	2	1	1	Reduction
6B5	V | F |DNF	0,,	,||,	XL	XL	XL	2021-06-17T00:00:00Z	NA	NA	dead_nf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	B	6B	5	2021	Reduction	Normal	2	2	1	1	Reduction
6B6	F |DNF|DNF	0,,	,|dead|,	XL	XL	XL	2021-06-17T00:00:00Z	NA	NA	dead_nf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	B	6B	6	2021	Reduction	Normal	2	2	1	1	Reduction
6B7	V | F |DNF	0,,	,||,	XL	XL	XL	2021-06-17T00:00:00Z	NA	NA	dead_nf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	B	6B	7	2021	Reduction	Normal	2	2	1	1	Reduction
6B8	V | V | F	1,,	,||,	XL	XL	XL	2021-06-17T00:00:00Z	NA	NA	dead_nf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	B	6B	8	2021	Reduction	Normal	2	2	1	1	Reduction
6B9	V | V | V	2,11,71	,||,	XL	XL	XL	2021-06-17T00:00:00Z	NA	NA	dead_nf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	B	6B	9	2021	Reduction	Normal	2	2	1	1	Reduction
6C100	V | V | V	2,9,35	,||,	RT	RT	RT	2021-06-17T00:00:00Z	NA	NA	vegetative	2	49	10	46	15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	C	6C	100	2021	Control	Normal	2	2	-1	-1	Mock rainout
6C101	V |DNF|DNF	0,,	,|nf|,	RT	RT	RT	2021-06-17T00:00:00Z	NA	NA	dead_nf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	C	6C	101	2021	Control	Normal	2	2	-1	-1	Mock rainout
6C102	F |DNF|DNF	0,,	flowering stalk eaten,flowering plant|nf|,	RT	JP	JP	2021-06-17T00:00:00Z	NA	NA	dead_nf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	C	6C	102	2021	Control	Normal	2	2	-1	-1	Mock rainout
6C103	F |DNF|DNF	,,	,|nf|,	RT	JP	JP	2021-06-17T00:00:00Z	NA	NA	dead_nf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	C	6C	103	2021	Control	Normal	2	2	-1	-1	Mock rainout
6C104	V | V |DNF	0,,	,||,died and nf?	RT	RT	RT	2021-06-17T00:00:00Z	NA	NA	dead_nf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	C	6C	104	2021	Control	Normal	2	2	-1	-1	Mock rainout
6C105	V |DNF|DNF	0,,	,|nf|,	RT	JP	JP	2021-06-17T00:00:00Z	NA	NA	dead_nf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	C	6C	105	2021	Control	Normal	2	2	-1	-1	Mock rainout
6C106	F |DNF|DNF	0,,	,|nf|,	RT	RT	RT	2021-06-17T00:00:00Z	NA	NA	dead_nf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	C	6C	106	2021	Control	Normal	2	2	-1	-1	Mock rainout
6C107	V | F |DNF	0,,	,||,	RT	RT	RT	2021-06-17T00:00:00Z	NA	NA	dead_nf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	C	6C	107	2021	Control	Normal	2	2	-1	-1	Mock rainout
6C108	V | F |DNF	0,,	,||,	RT	RT	RT	2021-06-17T00:00:00Z	NA	NA	dead_nf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	C	6C	108	2021	Control	Normal	2	2	-1	-1	Mock rainout
6C109	F |DNF|DNF	0,,	,|nf|,	RT	RT	RT	2021-06-17T00:00:00Z	NA	NA	dead_nf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	C	6C	109	2021	Control	Normal	2	2	-1	-1	Mock rainout
6C110	V |DNF|DNF	,,	,|nf|,	RT	RT	RT	2021-06-17T00:00:00Z	NA	NA	dead_nf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	C	6C	110	2021	Control	Normal	2	2	-1	-1	Mock rainout
6C110_20	V |DNF|DNF	2,12,34	,||,refound?	RT	RT	RT	2021-06-17T00:00:00Z	NA	NA	dead_nf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	C	6C	110_20	2021	Control	Normal	2	2	-1	-1	Mock rainout
6C111	V | V | F	1,,	,|5 ts|1 stalk chewed,	RT	RT	RT	2021-06-17T00:00:00Z	possibly the same plant as 6C109	NA	dead_nf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	C	6C	111	2021	Control	Normal	2	2	-1	-1	Mock rainout
6C112	V |DNF|DNF	0,,	could be 2 rosettes-check,|dead|,	RT	RT	RT	2021-06-17T00:00:00Z	NA	NA	dead_nf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	C	6C	112	2021	Control	Normal	2	2	-1	-1	Mock rainout
6C113	V | V | F	1,,	,|2 ts|,	RT	RT	RT	2021-06-17T00:00:00Z	NA	NA	dead_nf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	C	6C	113	2021	Control	Normal	2	2	-1	-1	Mock rainout
6C114	V | V |DNF	0,,	,|1 inch above|,	RT	RT	RT	2021-06-17T00:00:00Z	NA	NA	vegetative	1	42	17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	C	6C	114	2021	Control	Normal	2	2	-1	-1	Mock rainout
6C115	V | V |DNF	0,,	,|1 ts|,	RT	JP	JP	2021-06-17T00:00:00Z	NA	NA	dead_nf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	C	6C	115	2021	Control	Normal	2	2	-1	-1	Mock rainout
6C116	V | V | F	1,,	,|4 ts|,	RT	RT	RT	2021-06-17T00:00:00Z	NA	NA	dead_nf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	C	6C	116	2021	Control	Normal	2	2	-1	-1	Mock rainout
6C117	V | V | V	1,9,27	,|ts|,	RT	RT	RT	2021-06-17T00:00:00Z	NA	NA	vegetative	1	41	18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	C	6C	117	2021	Control	Normal	2	2	-1	-1	Mock rainout
6C118	F |DNF|DNF	0,,	,|nf|,	RT	RT	RT	2021-06-17T00:00:00Z	NA	NA	dead_nf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	C	6C	118	2021	Control	Normal	2	2	-1	-1	Mock rainout
6C119	V |DNF|DNF	0,,	,kaput|nf|,	RT	JP	JP	2021-06-17T00:00:00Z	NA	NA	tagnf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	C	6C	119	2021	Control	Normal	2	2	-1	-1	Mock rainout
6C120	V |DNF|DNF	0,,	,|nf|,	RT	RT	RT	2021-06-17T00:00:00Z	NA	NA	dead_nf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	C	6C	120	2021	Control	Normal	2	2	-1	-1	Mock rainout
6C121	V | V | F	1,,	,|below 2 inches|,	RT	RT	RT	2021-06-17T00:00:00Z	NA	NA	dead_nf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	C	6C	121	2021	Control	Normal	2	2	-1	-1	Mock rainout
6C122	V | F | V	1,17,30	,||,survived flowering?	RT	RT	RT	2021-06-17T00:00:00Z	NA	NA	dead_nf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	C	6C	122	2021	Control	Normal	2	2	-1	-1	Mock rainout
6C123	V | F |DNF	0,,	,||,	RT	RT	RT	2021-06-17T00:00:00Z	NA	NA	dead_nf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	C	6C	123	2021	Control	Normal	2	2	-1	-1	Mock rainout
6C271	F |DNF|DNF	0,,	,||,check tag #	RT	JP	JP	2021-06-17T00:00:00Z	NA	NA	tagnf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	C	6C	271	2021	Control	Normal	2	2	-1	-1	Mock rainout
6C447_20	NA |NA |DNF	0,,	,||out side of tag,check tag #	RT	JP	JP	2021-06-17T00:00:00Z	NA	NA	tagnf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	C	6C	447_20	2021	Control	Normal	2	2	-1	-1	Mock rainout
6C78	F |DNF|DNF	0,,	,|nf|,	RT	RT	RT	2021-06-17T00:00:00Z	NA	NA	dead_nf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	C	6C	78	2021	Control	Normal	2	2	-1	-1	Mock rainout
6C79	V | V | V	2,11,42	,||,	RT	RT	RT	2021-06-17T00:00:00Z	NA	NA	vegetative	1	62	21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	C	6C	79	2021	Control	Normal	2	2	-1	-1	Mock rainout
6C80	V | F | V	2,10,41	,|1 ts, just left of tag|,	RT	RT	RT	2021-06-17T00:00:00Z	NA	NA	dead_nf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	C	6C	80	2021	Control	Normal	2	2	-1	-1	Mock rainout
6C81	V | V | V	0,,	,||,	RT	JP	JP	2021-06-17T00:00:00Z	NA	2	flowering	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	C	6C	81	2021	Control	Normal	2	2	-1	-1	Mock rainout
6C82	F |DNF|DNF	,,	2 flowering stalks,|nf|,	RT	RT	RT	2021-06-17T00:00:00Z	NA	NA	dead_nf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	C	6C	82	2021	Control	Normal	2	2	-1	-1	Mock rainout
6C82_20	F |DNF|DNF	1,16,51	,||,refound?	RT	RT	RT	2021-06-17T00:00:00Z	NA	NA	dead_nf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	C	6C	82_20	2021	Control	Normal	2	2	-1	-1	Mock rainout
